C+,CH3CCH,NAN,C3H4+,C,NAN,NAN,5.7e-10,0.0,0.0,10,41000
C+,CH3CHCH2,NAN,C3H6+,C,NAN,NAN,2e-10,0.0,0.0,10,41000
C+,CH3CHO,NAN,CH3CHO+,C,NAN,NAN,1.5e-09,-0.5,0.0,10,300
C+,CH3COCH3,NAN,CH3COCH3+,C,NAN,NAN,4.15e-09,-0.5,0.0,10,41000
C+,CH3OCH3,NAN,CH3OCH3+,C,NAN,NAN,2e-09,-0.5,0.0,10,300
C+,CH,NAN,CH+,C,NAN,NAN,3.8e-10,-0.5,0.0,10,41000
C+,CP,NAN,CP+,C,NAN,NAN,1e-09,0.0,0.0,10,41000
C+,CLO,NAN,CLO+,C,NAN,NAN,1e-09,-0.5,0.0,10,41000
C+,FE,NAN,FE+,C,NAN,NAN,2.6e-09,0.0,0.0,10,41000
C+,H2CO,NAN,H2CO+,C,NAN,NAN,7.8e-10,-0.5,0.0,10,41000
C+,H2S,NAN,H2S+,C,NAN,NAN,6e-10,-0.5,0.0,10,41000
C+,H2SIO,NAN,H2SIO+,C,NAN,NAN,2e-09,-0.5,0.0,10,300
C+,HC4H,NAN,C4H2+,C,NAN,NAN,1.31e-09,0.0,0.0,10,300
C+,HCO,NAN,HCO+,C,NAN,NAN,4.8e-10,-0.5,0.0,10,41000
C+,HCOOCH3,NAN,COOCH4+,C,NAN,NAN,3e-09,-0.5,0.0,10,300
C+,HCP,NAN,HCP+,C,NAN,NAN,5e-10,0.0,0.0,10,41000
C+,HPO,NAN,HPO+,C,NAN,NAN,1e-09,-0.5,0.0,10,41000
C+,MG,NAN,MG+,C,NAN,NAN,1.1e-09,0.0,0.0,10,41000
C+,NCCN,NAN,C2N+,CN,NAN,NAN,2e-10,0.0,0.0,10,41000
C+,NCCN,NAN,CNC+,CN,NAN,NAN,1.7e-09,0.0,0.0,10,41000
C+,NH3,NAN,NH3+,C,NAN,NAN,6.72e-10,0.0,-0.5,10,41000
C+,NO,NAN,NO+,C,NAN,NAN,7.05e-10,-0.03,-16.7,10,41000
C+,NS,NAN,NS+,C,NAN,NAN,7.6e-10,-0.5,0.0,10,41000
C+,NA,NAN,NA+,C,NAN,NAN,1.1e-09,0.0,0.0,10,41000
C+,OCS,NAN,OCS+,C,NAN,NAN,4e-10,0.0,0.0,10,41000
C+,P,NAN,P+,C,NAN,NAN,1e-09,0.0,0.0,10,300
C+,PH,NAN,PH+,C,NAN,NAN,1e-09,0.0,0.0,10,41000
C+,PO,NAN,PO+,C,NAN,NAN,1e-09,-0.5,0.0,10,300
C+,SO,NAN,SO+,C,NAN,NAN,2.6e-10,-0.5,0.0,10,41000
C+,SI,NAN,SI+,C,NAN,NAN,2.1e-09,0.0,0.0,10,41000
C+,SIC2,NAN,SIC2+,C,NAN,NAN,2e-09,-0.5,0.0,10,300
C+,SIC2H,NAN,SIC2H+,C,NAN,NAN,1e-09,-0.5,0.0,10,300
C+,SIC3,NAN,SIC3+,C,NAN,NAN,2e-09,-0.5,0.0,10,300
C+,SIC,NAN,SIC+,C,NAN,NAN,2.5e-09,-0.5,0.0,10,300
C+,SICH2,NAN,SICH2+,C,NAN,NAN,1e-09,0.0,0.0,10,300
C+,SICH3,NAN,SICH3+,C,NAN,NAN,1e-09,0.0,0.0,10,300
C+,SIH2,NAN,SIH2+,C,NAN,NAN,1e-09,0.0,0.0,10,300
C+,SIH3,NAN,SIH3+,C,NAN,NAN,1e-09,0.0,0.0,10,300
C+,SIN,NAN,SIN+,C,NAN,NAN,1e-09,-0.5,0.0,10,300
C+,SIS,NAN,SIS+,C,NAN,NAN,2.3e-09,-0.5,0.0,10,41000
C2+,HCO,NAN,HCO+,C2,NAN,NAN,3.8e-10,-0.5,0.0,10,41000
C2+,NO,NAN,NO+,C2,NAN,NAN,3.4e-10,0.0,0.0,10,41000
C2+,S,NAN,S+,C2,NAN,NAN,5.8e-10,0.0,0.0,10,41000
C2,CN+,NAN,CN,C2+,NAN,NAN,8.5e-10,0.0,0.0,10,41000
C2,CO+,NAN,CO,C2+,NAN,NAN,8.4e-10,0.0,0.0,10,41000
C2,N2+,NAN,N2,C2+,NAN,NAN,8.4e-10,0.0,0.0,10,41000
C2,O2+,NAN,O2,C2+,NAN,NAN,4.1e-10,0.0,0.0,10,41000
C2H+,NO,NAN,NO+,C2H,NAN,NAN,1.2e-10,0.0,0.0,10,41000
C2H+,S,NAN,S+,C2H,NAN,NAN,1.2e-09,0.0,0.0,10,41000
C2H2+,C2H3,NAN,C2H3+,C2H2,NAN,NAN,3.3e-10,-0.5,0.0,10,300
C2H2+,C2H4,NAN,C2H4+,C2H2,NAN,NAN,4.14e-10,0.0,0.0,10,41000
C2H2+,C5H2,NAN,C5H2+,C2H2,NAN,NAN,1e-09,-0.5,0.0,10,300
C2H2+,C6H2,NAN,C6H2+,C2H2,NAN,NAN,5e-10,-0.5,0.0,10,300
C2H2+,C7H2,NAN,C7H2+,C2H2,NAN,NAN,1e-09,-0.5,0.0,10,300
C2H2+,CH2CCH,NAN,C3H3+,C2H2,NAN,NAN,1e-09,-0.5,0.0,10,41000
C2H2+,CH3CCH,NAN,C3H4+,C2H2,NAN,NAN,5e-10,0.0,0.0,10,300
C2H2+,FE,NAN,FE+,C2H2,NAN,NAN,2e-09,0.0,0.0,10,41000
C2H2+,H2CO,NAN,H2CO+,C2H2,NAN,NAN,8.6e-10,-0.5,0.0,10,41000
C2H2+,H2S,NAN,H2S+,C2H2,NAN,NAN,2.2e-09,-0.5,0.0,10,41000
C2H2+,HC4H,NAN,C4H2+,C2H2,NAN,NAN,1.26e-09,0.0,0.0,10,300
C2H2+,HCO,NAN,HCO+,C2H2,NAN,NAN,5e-10,-0.5,0.0,10,41000
C2H2+,NO,NAN,NO+,C2H2,NAN,NAN,1.2e-10,0.0,0.0,10,41000
C2H2,CH2CCH+,NAN,C3H3+,C2H2,NAN,NAN,2.5e-10,0.0,0.0,10,41000
C2H2,CO2+,NAN,CO2,C2H2+,NAN,NAN,7.3e-10,0.0,0.0,10,41000
C2H2,HC3N+,NAN,C2H2+,HC3N,NAN,NAN,1.28e-10,0.0,0.0,10,41000
C2H2,HCN+,NAN,C2H2+,HCN,NAN,NAN,1.5e-09,0.0,0.0,10,41000
C2H3,C2H4+,NAN,C2H4,C2H3+,NAN,NAN,5e-10,-0.5,0.0,10,41000
C2H4+,CH2CCH,NAN,C3H3+,C2H4,NAN,NAN,8e-10,-0.5,0.0,10,300
C2H4+,H2S,NAN,H2S+,C2H4,NAN,NAN,6.57e-10,-0.5,0.0,10,41000
C2H4,C2N2+,NAN,C2H4+,NCCN,NAN,NAN,1.3e-09,0.0,0.0,10,41000
C2H4,C3+,NAN,C2H4+,C3,NAN,NAN,3.96e-10,0.0,0.0,10,41000
C2H4,C5+,NAN,C2H4+,C5,NAN,NAN,3.06e-10,0.0,0.0,10,41000
C2H4,CH3CH3+,NAN,CH3CH3,C2H4+,NAN,NAN,1.15e-09,0.0,0.0,10,41000
C2H4,CO2+,NAN,CO2,C2H4+,NAN,NAN,1.5e-10,0.0,0.0,10,41000
C2H4,HC3N+,NAN,C2H4+,HC3N,NAN,NAN,5.36e-10,0.0,0.0,10,41000
C2H4,O2+,NAN,C2H4+,O2,NAN,NAN,6.8e-10,0.0,0.0,10,41000
C2H,CN+,NAN,CN,C2H+,NAN,NAN,8e-10,0.0,0.0,10,41000
C2H,CO+,NAN,CO,C2H+,NAN,NAN,3.9e-10,0.0,0.0,10,41000
C2H,N2+,NAN,N2,C2H+,NAN,NAN,7.9e-10,0.0,0.0,10,41000
C,C2+,NAN,C2,C+,NAN,NAN,1.1e-10,0.0,0.0,10,41000
C,CN+,NAN,CN,C+,NAN,NAN,1.1e-10,0.0,0.0,10,41000
C,CO+,NAN,CO,C+,NAN,NAN,1.1e-10,0.0,0.0,10,41000
C,N2+,NAN,N2,C+,NAN,NAN,1.1e-10,0.0,0.0,10,41000
C,O2+,NAN,O2,C+,NAN,NAN,5.2e-11,0.0,0.0,10,41000
C,PN+,NAN,PN,C+,NAN,NAN,1e-09,0.0,0.0,10,41000
CH+,FE,NAN,FE+,CH,NAN,NAN,2.6e-10,0.0,0.0,10,41000
CH+,HCO,NAN,HCO+,CH,NAN,NAN,4.6e-10,-0.5,0.0,10,41000
CH+,MG,NAN,MG+,CH,NAN,NAN,3.6e-10,0.0,0.0,10,41000
CH+,NH3,NAN,NH3+,CH,NAN,NAN,4.59e-10,-0.5,0.0,10,41000
CH+,NO,NAN,NO+,CH,NAN,NAN,7.6e-10,0.0,0.0,10,41000
CH+,NA,NAN,NA+,CH,NAN,NAN,3.5e-10,0.0,0.0,10,41000
CH+,S,NAN,S+,CH,NAN,NAN,4.7e-10,0.0,0.0,10,41000
CH+,SI,NAN,SI+,CH,NAN,NAN,2e-10,0.0,0.0,10,41000
CH2+,NO,NAN,NO+,CH2,NAN,NAN,4.2e-10,0.0,0.0,10,41000
CH2,C2+,NAN,C2,CH2+,NAN,NAN,4.5e-10,0.0,0.0,10,41000
CH2,CN+,NAN,CN,CH2+,NAN,NAN,8.8e-10,0.0,0.0,10,41000
CH2,CO+,NAN,CO,CH2+,NAN,NAN,4.3e-10,0.0,0.0,10,41000
CH2,H2CO+,NAN,H2CO,CH2+,NAN,NAN,4.3e-10,0.0,0.0,10,41000
CH2,H2O+,NAN,H2O,CH2+,NAN,NAN,4.7e-10,0.0,0.0,10,41000
CH2,N2+,NAN,N2,CH2+,NAN,NAN,8.7e-10,0.0,0.0,10,41000
CH2,NH2+,NAN,NH2,CH2+,NAN,NAN,4.9e-10,0.0,0.0,10,41000
CH2,O+,NAN,O,CH2+,NAN,NAN,9.7e-10,0.0,0.0,10,41000
CH2,O2+,NAN,O2,CH2+,NAN,NAN,4.3e-10,0.0,0.0,10,41000
CH2,OH+,NAN,OH,CH2+,NAN,NAN,4.8e-10,0.0,0.0,10,41000
CH3+,C2H3,NAN,C2H3+,CH3,NAN,NAN,3e-10,-0.5,0.0,10,300
CH3+,CH3COCH3,NAN,CH3COCH3+,CH3,NAN,NAN,2.4e-10,-0.5,0.0,10,41000
CH3+,FE,NAN,FE+,CH3,NAN,NAN,2.4e-09,0.0,0.0,10,41000
CH3+,HCO,NAN,HCO+,CH3,NAN,NAN,4.4e-10,-0.5,0.0,10,41000
CH3+,MG,NAN,MG+,CH3,NAN,NAN,3.5e-09,0.0,0.0,10,41000
CH3+,NO,NAN,NO+,CH3,NAN,NAN,1e-09,0.0,0.0,10,41000
CH3+,NA,NAN,NA+,CH3,NAN,NAN,3.4e-09,0.0,0.0,10,41000
CH3CH3+,H2S,NAN,H2S+,CH3CH3,NAN,NAN,1.98e-09,-0.5,0.0,10,41000
CH4+,C2H2,NAN,C2H2+,CH4,NAN,NAN,1.13e-09,0.0,0.0,10,41000
CH4+,C2H4,NAN,C2H4+,CH4,NAN,NAN,1.38e-09,0.0,0.0,10,41000
CH4+,CH3OH,NAN,CH3OH+,CH4,NAN,NAN,1.8e-09,-0.5,0.0,10,41000
CH4+,H2CO,NAN,H2CO+,CH4,NAN,NAN,1.62e-09,-0.5,0.0,10,41000
CH4+,H2S,NAN,H2S+,CH4,NAN,NAN,9.45e-10,-0.5,0.0,10,41000
CH4+,NH3,NAN,NH3+,CH4,NAN,NAN,1.65e-09,-0.5,0.0,10,41000
CH4+,O2,NAN,O2+,CH4,NAN,NAN,3.9e-10,0.0,0.0,10,41000
CH4+,OCS,NAN,OCS+,CH4,NAN,NAN,4.2e-10,0.0,0.0,10,41000
CH4,CO+,NAN,CO,CH4+,NAN,NAN,7.93e-10,0.0,0.0,10,41000
CH4,CO2+,NAN,CO2,CH4+,NAN,NAN,5.5e-10,0.0,0.0,10,41000
CH,C2+,NAN,C2,CH+,NAN,NAN,3.2e-10,-0.5,0.0,10,41000
CH,CN+,NAN,CN,CH+,NAN,NAN,6.4e-10,-0.5,0.0,10,41000
CH,CO+,NAN,CO,CH+,NAN,NAN,3.2e-10,-0.5,0.0,10,41000
